id,score,text,episode,start_time,end_time,start_frame,end_frame
AQulFI8BYtCDorbFC26p,1.0,我想要擔任主唱兼吉他手,2,"00:09:51,674","00:09:54,467",14185,14252
AgulFI8BYtCDorbFC26p,1.0,好厲害,2,"00:10:21,746","00:10:23,371",14906,14945
BAulFI8BYtCDorbFC26p,1.0,滿足了,2,"00:10:29,670","00:10:30,795",15096,15123
BgulFI8BYtCDorbFC26p,1.0,真的不行的話,2,"00:10:47,521","00:10:48,897",15524,15557
BwulFI8BYtCDorbFC26p,1.0,吉他手也是能讓給別人啦,2,"00:10:48,898","00:10:51,941",15557,15630
CQulFI8BYtCDorbFC26p,1.0,"謝謝你, 立希",2,"00:10:55,363","00:10:57,113",15712,15754
CgulFI8BYtCDorbFC26p,1.0,熊度好差喔,2,"00:11:00,368","00:11:02,202",15832,15876
CwulFI8BYtCDorbFC26p,1.0,你們為什麼會吵架呢?,2,"00:11:02,203","00:11:03,870",15876,15916
DAulFI8BYtCDorbFC26p,1.0,我不知道,2,"00:11:03,871","00:11:05,372",15916,15952
EAulFI8BYtCDorbFC26p,1.0,一下說你邀燈一起組樂團?,2,"00:11:11,253","00:11:13,588",16093,16149
EQulFI8BYtCDorbFC26p,1.0,然後又突然發牌氣,2,"00:11:13,589","00:11:14,756",16149,16177
EgulFI8BYtCDorbFC26p,1.0,真的很莫名其妙,2,"00:11:14,757","00:11:16,591",16177,16221
FAulFI8BYtCDorbFC26p,1.0,請問 你們認識嗎,2,"00:11:24,892","00:11:27,435",16420,16481
FQulFI8BYtCDorbFC26p,1.0,她現在人在羽丘嗎?,2,"00:11:36,570","00:11:38,154",16700,16738
FwulFI8BYtCDorbFC26p,1.0,你們是什麼的朋友呢?,2,"00:11:42,702","00:11:44,661",16847,16894
GwulFI8BYtCDorbFC26p,1.0,我是貝斯手,2,"00:11:53,170","00:11:54,379",17098,17127
HQulFI8BYtCDorbFC26p,1.0,你貝斯的彈奏功力怎麼樣?,2,"00:12:03,180","00:12:05,473",17338,17393
IAulFI8BYtCDorbFC26p,1.0,要不要一起組樂團,2,"00:12:20,197","00:12:21,656",17746,17781
JAulFI8BYtCDorbFC26p,1.0,太棒了 爽世同學 LOVE!,2,"00:12:28,080","00:12:31,082",17935,18007
JQulFI8BYtCDorbFC26p,1.0,那麼可以告訴我你的聯絡方式嗎,2,"00:12:31,083","00:12:33,960",18007,18076
KQulFI8BYtCDorbFC26p,1.0,這樣就能重新開始了嗎,2,"00:13:10,289","00:13:12,874",18947,19009
KgulFI8BYtCDorbFC26p,1.0,她和爽世同學是在哪裡成為朋友的呢?,2,"00:13:20,132","00:13:23,843",19183,19272
LQulFI8BYtCDorbFC26p,1.0,我好像也有點太強硬了,2,"00:13:32,645","00:13:35,814",19483,19559
LgulFI8BYtCDorbFC26p,1.0,能一起組樂團我真的好開心),2,"00:13:40,820","00:13:44,113",19679,19758
LwulFI8BYtCDorbFC26p,1.0,(今後也請多多指教,2,"00:13:44,114","00:13:46,241",19758,19809
MQulFI8BYtCDorbFC26p,1.0,我們大家會一起加油的),2,"00:13:51,497","00:13:55,124",19935,20022
NQulFI8BYtCDorbFC26p,1.0,昨天後來怎麼樣?,2,"00:14:27,908","00:14:29,117",20808,20837
OAulFI8BYtCDorbFC26p,1.0,雖然還只有貝斯手,2,"00:14:32,997","00:14:34,706",20930,20971
OQulFI8BYtCDorbFC26p,1.0,不過竟然是月之森的學生耶,2,"00:14:34,707","00:14:37,125",20971,21029
OwulFI8BYtCDorbFC26p,1.0,那個人感覺人很好,2,"00:14:38,669","00:14:40,503",21066,21110
PQulFI8BYtCDorbFC26p,1.0,不愧是小愛,2,"00:14:44,008","00:14:46,384",21194,21251
PgulFI8BYtCDorbFC26p,1.0,都是託大家的福 謝謝你們,2,"00:14:46,385","00:14:49,012",21251,21314
PwulFI8BYtCDorbFC26p,1.0,那個女生穿的是月之森的制服吧?,2,"00:15:01,901","00:15:04,235",21623,21679
QAulFI8BYtCDorbFC26p,1.0,她是不是搞笑藝人若葉的女兒啊?,2,"00:15:08,032","00:15:09,991",21770,21817
QQulFI8BYtCDorbFC26p,1.0,她果然是念月之森吧,2,"00:15:15,247","00:15:17,290",21943,21992
RAulFI8BYtCDorbFC26p,1.0,歡迎光臨,2,"00:15:30,846","00:15:32,180",22317,22349
RQulFI8BYtCDorbFC26p,1.0,為什麼要擅自跑過來?,2,"00:15:35,351","00:15:37,268",22425,22471
RgulFI8BYtCDorbFC26p,1.0,因為你都沒有回覆我,2,"00:15:37,686","00:15:39,312",22481,22520
RwulFI8BYtCDorbFC26p,1.0,我有拜託你別把我的事告訴其他人了吧,2,"00:15:39,313","00:15:43,066",22520,22610
SAulFI8BYtCDorbFC26p,1.0,我沒有告訴任何人,2,"00:15:44,693","00:15:46,235",22649,22686
SQulFI8BYtCDorbFC26p,1.0,那樣明目張膽地過來,2,"00:15:47,112","00:15:49,155",22707,22756
SgulFI8BYtCDorbFC26p,1.0,跟說出來了沒兩樣,2,"00:15:49,156","00:15:50,448",22756,22787
TQulFI8BYtCDorbFC26p,1.0,爽世很擔心你,2,"00:15:58,332","00:16:00,291",22976,23023
TgulFI8BYtCDorbFC26p,1.0,她說想去你家,2,"00:16:01,210","00:16:03,169",23045,23092
TwulFI8BYtCDorbFC26p,1.0,可以告訴她我搬家了嗎,2,"00:16:03,170","00:16:05,380",23092,23145
UQulFI8BYtCDorbFC26p,1.0,你不能當別人的傳聲筒,2,"00:16:21,230","00:16:23,731",23525,23585
UgulFI8BYtCDorbFC26p,1.0,是爽世同學找我過來的,2,"00:16:48,590","00:16:50,842",24181,24235
VAulFI8BYtCDorbFC26p,1.0,我沒有等很久啊,2,"00:16:54,221","00:16:56,097",24316,24361
VgulFI8BYtCDorbFC26p,1.0,"立希, 我們想點東西",2,"00:17:00,060","00:17:01,936",24456,24501
WQulFI8BYtCDorbFC26p,1.0,昨天喝過伯爵紅茶了,2,"00:17:04,523","00:17:06,482",24563,24610
WwulFI8BYtCDorbFC26p,1.0,好啊,2,"00:17:08,110","00:17:08,943",24649,24669
XwulFI8BYtCDorbFC26p,1.0,所以我想先把成員決定好,2,"00:17:20,080","00:17:22,457",24936,24993
YQulFI8BYtCDorbFC26p,1.0,我想當吉他歌手,2,"00:17:25,961","00:17:27,754",25077,25120
ZAulFI8BYtCDorbFC26p,1.0,我要和愛音組樂團,2,"00:17:37,264","00:17:39,265",25348,25396
aQulFI8BYtCDorbFC26p,1.0,要是我說小燈也會參加的話呢?,2,"00:17:45,939","00:17:49,358",25556,25638
agulFI8BYtCDorbFC26p,1.0,燈不可能會加入的,2,"00:17:50,736","00:17:52,278",25671,25708
bQulFI8BYtCDorbFC26p,1.0,這是在講什麼?,2,"00:18:03,707","00:18:05,333",25982,26021
bwulFI8BYtCDorbFC26p,1.0,我們以前是同一個樂團的,2,"00:18:19,389","00:18:22,266",26358,26427
cAulFI8BYtCDorbFC26p,1.0,那個樂團叫CRYCHIC,2,"00:18:23,185","00:18:25,728",26449,26510
cQulFI8BYtCDorbFC26p,1.0,小燈沒和你提起過吧,2,"00:18:25,729","00:18:28,106",26510,26567
dAulFI8BYtCDorbFC26p,1.0,"小睦, 站那邊拍不到喔",2,"00:18:38,283","00:18:40,535",26811,26865
dwulFI8BYtCDorbFC26p,1.0,立希呢?,2,"00:18:47,292","00:18:48,459",27027,27055
eAulFI8BYtCDorbFC26p,1.0,OK,2,"00:18:49,628","00:18:50,670",27083,27108
ewulFI8BYtCDorbFC26p,1.0,"燈, 要不要喝點水?",2,"00:18:55,300","00:18:57,927",27219,27282
fAulFI8BYtCDorbFC26p,1.0,不用想著一定要唱得很好,2,"00:19:00,055","00:19:02,640",27333,27395
fQulFI8BYtCDorbFC26p,1.0,能傳達出去就行了,2,"00:19:02,641","00:19:04,225",27395,27433
gAulFI8BYtCDorbFC26p,1.0,我們是 CRYCHIC,2,"00:19:21,702","00:19:23,161",27852,27887
ggulFI8BYtCDorbFC26p,1.0,這個由三顆星連線而成的巨大三角形,2,"00:19:54,902","00:20:00,114",28648,28773
gwulFI8BYtCDorbFC26p,1.0,被稱為夏季大三角,2,"00:20:00,115","00:20:03,075",28773,28844
hAulFI8BYtCDorbFC26p,1.0,它們其實就是大家都很熟悉的,2,"00:20:03,994","00:20:06,662",28866,28930
hQulFI8BYtCDorbFC26p,1.0,"七夕的牛郎星, 織女星以及天津四",2,"00:20:06,663","00:20:11,417",28930,29044
hgulFI8BYtCDorbFC26p,1.0,在日本雖然從春季到秋季都能看見,2,"00:20:12,502","00:20:16,088",29070,29156
iAulFI8BYtCDorbFC26p,1.0,今天的節目到此結束,2,"00:20:31,980","00:20:35,524",29537,29622
jAulFI8BYtCDorbFC26p,1.0,(愛音說想和你見面),2,"00:20:56,338","00:20:58,756",30121,30179
jQulFI8BYtCDorbFC26p,1.0,抱歉突然找你過來,2,"00:21:19,695","00:21:21,529",30681,30725
kAulFI8BYtCDorbFC26p,1.0,小燈以前是當主唱的吧,2,"00:21:32,124","00:21:34,709",30979,31041
kQulFI8BYtCDorbFC26p,1.0,小燈的歌真的唱得好棒喔,2,"00:21:36,628","00:21:39,380",31087,31153
kgulFI8BYtCDorbFC26p,1.0,你是不是其實很想組樂團?,2,"00:21:45,470","00:21:48,723",31299,31377
kwulFI8BYtCDorbFC26p,1.0,如果在感受悲傷前,3,"00:01:32,467","00:01:34,635",2216,2268
lAulFI8BYtCDorbFC26p,1.0,能先收集淚水的話,3,"00:01:35,845","00:01:37,304",2297,2332
lQulFI8BYtCDorbFC26p,1.0,我心想不知道這樣該有多好,3,"00:01:37,722","00:01:41,266",2342,2427
lgulFI8BYtCDorbFC26p,1.0,那我要拍囉,3,"00:01:41,810","00:01:43,435",2440,2479
mQulFI8BYtCDorbFC26p,1.0,石頭?,3,"00:01:53,988","00:01:55,405",2732,2766
mgulFI8BYtCDorbFC26p,1.0,要不要和朋友們在外面玩呢?,3,"00:01:55,406","00:01:57,866",2766,2825
nAulFI8BYtCDorbFC26p,1.0,葉子好漂亮喔,3,"00:02:09,504","00:02:11,630",3104,3155
nQulFI8BYtCDorbFC26p,1.0,小燈也喜歡葉子嗎?,3,"00:02:13,550","00:02:15,884",3201,3257
nwulFI8BYtCDorbFC26p,1.0,對不起,3,"00:02:22,684","00:02:24,226",3420,3457
oQulFI8BYtCDorbFC26p,1.0,我想她應該是出於好意,3,"00:02:27,814","00:02:30,149",3543,3599
owulFI8BYtCDorbFC26p,1.0,美緒說下次要再和你一起玩,3,"00:02:41,661","00:02:44,037",3875,3932
pAulFI8BYtCDorbFC26p,1.0,我知道燈很喜歡,3,"00:02:44,914","00:02:46,707",3953,3996
pQulFI8BYtCDorbFC26p,1.0,但要是有人送媽媽很多團子蟲,3,"00:02:46,708","00:02:48,500",3996,4039
qAulFI8BYtCDorbFC26p,1.0,快醒醒 該上學囉,3,"00:02:57,343","00:02:59,219",4251,4296
qgulFI8BYtCDorbFC26p,1.0,昨天上夜班? 是不是很忙?,3,"00:03:06,769","00:03:09,104",4477,4533
qwulFI8BYtCDorbFC26p,1.0,還是老樣子,3,"00:03:09,105","00:03:11,064",4533,4580
rAulFI8BYtCDorbFC26p,1.0,晚安,3,"00:03:11,065","00:03:12,441",4580,4613
rwulFI8BYtCDorbFC26p,1.0,我覺得有點恐怖,3,"00:03:34,756","00:03:36,798",5148,5197
sQulFI8BYtCDorbFC26p,1.0,若葉真的好好笑喔,3,"00:03:42,889","00:03:45,140",5343,5397
sgulFI8BYtCDorbFC26p,1.0,你不要緊吧?,3,"00:04:02,742","00:04:04,284",5819,5856
swulFI8BYtCDorbFC26p,1.0,我為撞倒你的事向你道歉,3,"00:04:05,370","00:04:07,204",5882,5926
tQulFI8BYtCDorbFC26p,1.0,你剛才打算尋短對不對?,3,"00:04:09,624","00:04:11,416",5984,6027
twulFI8BYtCDorbFC26p,1.0,"不對, 花也是有生命的",3,"00:04:19,092","00:04:22,511",6211,6293
uwulFI8BYtCDorbFC26p,1.0,祝你貴安,3,"00:04:34,857","00:04:36,108",6589,6619
vgulFI8BYtCDorbFC26p,1.0,因為封面的種類很多,3,"00:04:49,664","00:04:51,415",6944,6986
vwulFI8BYtCDorbFC26p,1.0,所有種類的我都有,3,"00:04:53,376","00:04:54,626",7033,7063
wQulFI8BYtCDorbFC26p,1.0,真虧你能收集到這麼多本呢,3,"00:04:56,838","00:04:58,714",7116,7161
wwulFI8BYtCDorbFC26p,1.0,我以前很常用獨角仙的那本,3,"00:05:01,551","00:05:04,177",7229,7292
xAulFI8BYtCDorbFC26p,1.0,請別放在心上,3,"00:05:06,014","00:05:07,639",7336,7375
xgulFI8BYtCDorbFC26p,1.0,雖然像大家一樣交到朋友了,3,"00:05:12,312","00:05:15,272",7487,7558
ygulFI8BYtCDorbFC26p,1.0,自己不存在放這裡,3,"00:05:41,924","00:05:45,093",8197,8273
ywulFI8BYtCDorbFC26p,1.0,這裡沒有我的歸宿,3,"00:05:45,094","00:05:47,929",8273,8341
zAulFI8BYtCDorbFC26p,1.0,只能這樣告訴自己,3,"00:05:47,930","00:05:51,183",8341,8419
zgulFI8BYtCDorbFC26p,1.0,我如此說服自己並尋求著慰藉,3,"00:05:59,817","00:06:06,615",8626,8789
zwulFI8BYtCDorbFC26p,1.0,因為渴望找到,3,"00:06:09,452","00:06:11,495",8857,8906
0AulFI8BYtCDorbFC26p,1.0,我一直低著頭,3,"00:06:11,496","00:06:15,582",8906,9004
0QulFI8BYtCDorbFC26p,1.0,所以沒有察覺,3,"00:06:16,626","00:06:20,337",9029,9118
0gulFI8BYtCDorbFC26p,1.0,"一下跌倒, 一下碰傷",3,"00:06:20,338","00:06:26,009",9118,9254
0wulFI8BYtCDorbFC26p,1.0,變得步履蹣跚,3,"00:06:26,010","00:06:28,720",9254,9319
1gulFI8BYtCDorbFC26p,1.0,明明像大家一樣交到朋友了,3,"00:06:39,899","00:06:45,779",9587,9728
1wulFI8BYtCDorbFC26p,1.0,"明明和大家在一起, 卻好像孤單一人",3,"00:06:45,780","00:06:51,827",9728,9873
2QulFI8BYtCDorbFC26p,1.0,好想成為人類啊,3,"00:06:58,584","00:07:02,504",10035,10129
3AulFI8BYtCDorbFC26p,1.0,你叫什麼名字?,3,"00:07:16,811","00:07:18,395",10472,10510
3wulFI8BYtCDorbFC26p,1.0,我們也許曾經在哪擦局而過呢,3,"00:07:36,456","00:07:38,457",10943,10991
4gulFI8BYtCDorbFC26p,1.0,因為前陣子的月之森音樂祭,3,"00:07:42,753","00:07:44,880",11094,11145
5QulFI8BYtCDorbFC26p,1.0,"當時突然邀請我, 嚇了我一跳呢",3,"00:07:47,967","00:07:50,510",11219,11280
5gulFI8BYtCDorbFC26p,1.0,這位是睦,3,"00:07:50,511","00:07:51,928",11280,11314
6AulFI8BYtCDorbFC26p,1.0,所以非常可靠喔,3,"00:07:54,891","00:07:56,308",11385,11419
6QulFI8BYtCDorbFC26p,1.0,你又這樣了,3,"00:07:57,059","00:07:58,435",11437,11470
6gulFI8BYtCDorbFC26p,1.0,你們兩位是祥子的朋友嗎,3,"00:07:58,436","00:08:02,147",11470,11559
7QulFI8BYtCDorbFC26p,1.0,不過之前幾乎沒有交談過吧,3,"00:08:06,819","00:08:09,196",11671,11728
7gulFI8BYtCDorbFC26p,1.0,小睦也是,3,"00:08:09,197","00:08:10,489",11728,11759
7wulFI8BYtCDorbFC26p,1.0,至於另外一位鼓手就是第一次見面了,3,"00:08:11,115","00:08:14,784",11774,11862
8QulFI8BYtCDorbFC26p,1.0,還有兩杯摩卡咖啡對嗎,3,"00:08:28,716","00:08:30,550",12196,12240
8wulFI8BYtCDorbFC26p,1.0,可以請你做個自我介紹嗎,3,"00:08:37,558","00:08:39,684",12408,12459
9QulFI8BYtCDorbFC26p,1.0,立希的姊姊是個很厲害的人喔,3,"00:08:41,479","00:08:44,439",12502,12573
9wulFI8BYtCDorbFC26p,1.0,同時參加地方上的管弦樂團,3,"00:08:46,734","00:08:48,985",12628,12682
_QulFI8BYtCDorbFC26p,1.0,我一直非常期待能和各位見面,3,"00:09:06,045","00:09:09,756",13091,13180
_wulFI8BYtCDorbFC26p,1.0,一起共同演奏音樂的命運共同體了,3,"00:09:12,552","00:09:16,680",13247,13346
AAulFI8BYtCDorbFC2-p,1.0,命運啊,3,"00:09:16,681","00:09:18,306",13346,13385
BAulFI8BYtCDorbFC2-p,1.0,燈同學和立希同學,3,"00:09:22,687","00:09:24,521",13490,13534
BQulFI8BYtCDorbFC2-p,1.0,知道一個叫 Morfonica 的樂團嗎,3,"00:09:24,522","00:09:26,815",13534,13589
BgulFI8BYtCDorbFC2-p,1.0,不知道,3,"00:09:26,816","00:09:27,983",13589,13617
BwulFI8BYtCDorbFC2-p,1.0,這是月之森的學姊們成立的樂團,3,"00:09:29,193","00:09:31,987",13646,13713
CAulFI8BYtCDorbFC2-p,1.0,我想演奏她們在音樂祭上合奏過的歌曲,3,"00:09:32,613","00:09:36,157",13728,13813
CQulFI8BYtCDorbFC2-p,1.0,那首歌真的很棒呢,3,"00:09:36,784","00:09:38,660",13828,13873
CgulFI8BYtCDorbFC2-p,1.0,學生會應該有錄影片,3,"00:09:38,661","00:09:40,996",13873,13929
CwulFI8BYtCDorbFC2-p,1.0,等一下再來聽聽看吧,3,"00:09:40,997","00:09:42,581",13929,13967
DgulFI8BYtCDorbFC2-p,1.0,讓我深深受到威動,3,"00:09:46,877","00:09:49,337",14070,14129
DwulFI8BYtCDorbFC2-p,1.0,我希望總有一天,3,"00:09:51,924","00:09:53,258",14191,14223
EAulFI8BYtCDorbFC2-p,1.0,也能合奏屬放我們自己的歌曲,3,"00:09:53,259","00:09:55,719",14223,14282
EQulFI8BYtCDorbFC2-p,1.0,原創歌曲嗎,3,"00:09:55,720","00:09:56,761",14282,14307
FAulFI8BYtCDorbFC2-p,1.0,"不, 會由我來負責作曲",3,"00:10:00,057","00:10:02,976",14386,14456
FgulFI8BYtCDorbFC2-p,1.0,可以讓大家看看那個筆記本嗎,3,"00:10:06,772","00:10:08,982",14547,14600
FwulFI8BYtCDorbFC2-p,1.0,不讓我們看看我們怎麼知道,3,"00:10:11,235","00:10:12,652",14654,14688
GAulFI8BYtCDorbFC2-p,1.0,我也好想看看喔,3,"00:10:13,321","00:10:15,113",14704,14747
GQulFI8BYtCDorbFC2-p,1.0,不會有問題的,3,"00:10:17,575","00:10:18,950",14806,14839
GwulFI8BYtCDorbFC2-p,1.0,請慢慢享用,3,"00:10:33,132","00:10:34,591",15179,15214
HAulFI8BYtCDorbFC2-p,1.0,看完了,3,"00:10:38,679","00:10:39,596",15312,15334
HgulFI8BYtCDorbFC2-p,1.0,是這種感覺啊,3,"00:10:40,598","00:10:42,140",15358,15395
IAulFI8BYtCDorbFC2-p,1.0,光是會寫就很厲害了,3,"00:10:43,976","00:10:45,894",15439,15485
IwulFI8BYtCDorbFC2-p,1.0,這個的曲子呢?,3,"00:10:51,734","00:10:53,109",15625,15658
JQulFI8BYtCDorbFC2-p,1.0,真讓人期待,3,"00:10:57,239","00:10:58,740",15757,15793
KAulFI8BYtCDorbFC2-p,1.0,真是遺憾,3,"00:11:05,373","00:11:06,790",15952,15986
KQulFI8BYtCDorbFC2-p,1.0,遺憾? 生意好是好事啊,3,"00:11:06,791","00:11:09,668",15986,16055
KgulFI8BYtCDorbFC2-p,1.0,可是如果去 Ci RCLE,3,"00:11:10,378","00:11:11,961",16072,16110
LAulFI8BYtCDorbFC2-p,1.0,動機太不單純了,3,"00:11:14,548","00:11:15,882",16172,16204
LwulFI8BYtCDorbFC2-p,1.0,燈同學可以站到正中央嗎,3,"00:11:22,390","00:11:24,974",16360,16422
NQulFI8BYtCDorbFC2-p,1.0,我不敢在人面前唱歌,3,"00:11:51,335","00:11:53,586",17054,17108
NgulFI8BYtCDorbFC2-p,1.0,"主唱是樂團的門面, 為什麼要選燈",3,"00:11:54,880","00:11:57,966",17139,17213
OAulFI8BYtCDorbFC2-p,1.0,為什麼要選我?,3,"00:12:10,187","00:12:12,188",17506,17554
OQulFI8BYtCDorbFC2-p,1.0,那些歌詞都是好寫的,3,"00:12:12,940","00:12:14,941",17572,17620
OwulFI8BYtCDorbFC2-p,1.0,燈同學的歌詞是來自內心的吶喊,3,"00:12:18,654","00:12:21,573",17709,17779
PgulFI8BYtCDorbFC2-p,1.0,我們一起叫吧,3,"00:12:34,336","00:12:35,754",18085,18119
QAulFI8BYtCDorbFC2-p,1.0,你有沒有幹勁啊,3,"00:12:43,679","00:12:45,472",18309,18352
QQulFI8BYtCDorbFC2-p,1.0,"立希, 她現在變得敢唱出聲",3,"00:12:47,099","00:12:49,809",18391,18456
QwulFI8BYtCDorbFC2-p,1.0,之前在天橋上明明唱得出來的,3,"00:12:51,854","00:12:53,980",18505,18556
RAulFI8BYtCDorbFC2-p,1.0,在錄音室會覺得緊張嗎,3,"00:12:54,982","00:12:57,275",18580,18635
SQulFI8BYtCDorbFC2-p,1.0,好厲害喔,3,"00:13:08,287","00:13:09,954",18899,18939
SgulFI8BYtCDorbFC2-p,1.0,果然都會有演藝人士來家裡吧,3,"00:13:09,955","00:13:12,248",18939,18994
TQulFI8BYtCDorbFC2-p,1.0,想喝什麼都可以自己拿,3,"00:13:21,300","00:13:23,092",19211,19254
TgulFI8BYtCDorbFC2-p,1.0,立希同學好了解喔,3,"00:13:23,093","00:13:25,386",19254,19309
UAulFI8BYtCDorbFC2-p,1.0,飲料出來了 你剛才有看到嗎,3,"00:13:30,059","00:13:32,393",19421,19477
UgulFI8BYtCDorbFC2-p,1.0,那個... 我按了一下...,3,"00:13:35,147","00:13:37,190",19543,19592
UwulFI8BYtCDorbFC2-p,1.0,飲料沒有出來,3,"00:13:39,235","00:13:40,735",19641,19677
VAulFI8BYtCDorbFC2-p,1.0,你在幹嘛啊,3,"00:13:41,320","00:13:42,904",19691,19729
VQulFI8BYtCDorbFC2-p,1.0,不是按那邊啦,3,"00:13:42,905","00:13:44,322",19729,19763
VgulFI8BYtCDorbFC2-p,1.0,請不要玩飲料機,3,"00:13:44,323","00:13:46,533",19763,19816
VwulFI8BYtCDorbFC2-p,1.0,卡拉 OK 真是太有趣了,3,"00:13:48,869","00:13:51,412",19872,19933
WQulFI8BYtCDorbFC2-p,1.0,你們怎麼理所當然地準備唱了啊,3,"00:13:56,085","00:13:57,836",20045,20087
WgulFI8BYtCDorbFC2-p,1.0,就是說啊,3,"00:13:58,254","00:13:59,629",20097,20130
XQulFI8BYtCDorbFC2-p,1.0,大家也一起點歌吧,3,"00:14:06,804","00:14:08,471",20302,20342
XgulFI8BYtCDorbFC2-p,1.0,我就不用了,3,"00:14:08,472","00:14:09,389",20342,20364
XwulFI8BYtCDorbFC2-p,1.0,那麼我就來點 Morfonica 的歌吧,3,"00:14:10,391","00:14:13,810",20388,20470
YAulFI8BYtCDorbFC2-p,1.0,"她們沒有主流出道, 應該不會有吧",3,"00:14:13,811","00:14:17,272",20470,20553
YQulFI8BYtCDorbFC2-p,1.0,立希要唱嗎,3,"00:14:17,898","00:14:19,190",20568,20599
ZAulFI8BYtCDorbFC2-p,1.0,我是單人唱 K 派的,3,"00:14:23,237","00:14:24,487",20696,20726
ZgulFI8BYtCDorbFC2-p,1.0,"燈, 要唱嗎",3,"00:14:25,990","00:14:27,615",20762,20801
aQulFI8BYtCDorbFC2-p,1.0,但那光芒仍在彼方閃爍,3,"00:14:34,206","00:14:39,627",20959,21089
agulFI8BYtCDorbFC2-p,1.0,"好了, 立希也來點歌吧",3,"00:14:41,922","00:14:44,465",21144,21205
awulFI8BYtCDorbFC2-p,1.0,就說我不用了啦,3,"00:14:44,466","00:14:45,758",21205,21236
bAulFI8BYtCDorbFC2-p,1.0,燈,3,"00:14:45,759","00:14:46,759",21236,21260
bwulFI8BYtCDorbFC2-p,1.0,能不能也教我用呢?,3,"00:14:51,307","00:14:53,308",21369,21417
cAulFI8BYtCDorbFC2-p,1.0,(如此的美麗),3,"00:14:53,309","00:14:56,102",21417,21484
cQulFI8BYtCDorbFC2-p,1.0,這首是我的,3,"00:14:56,478","00:14:58,104",21493,21532
dQulFI8BYtCDorbFC2-p,1.0,連燈都,3,"00:15:07,698","00:15:08,990",21762,21793
dwulFI8BYtCDorbFC2-p,1.0,多讓我們看看你的笑容吧,3,"00:15:12,119","00:15:13,745",21868,21907
egulFI8BYtCDorbFC2-p,1.0,那個,3,"00:15:24,673","00:15:25,506",22169,22189
fAulFI8BYtCDorbFC2-p,1.0,失禮了,3,"00:15:32,473","00:15:33,514",22356,22381
fQulFI8BYtCDorbFC2-p,1.0,是關於我們的歌吧,3,"00:15:38,771","00:15:40,939",22507,22559
fgulFI8BYtCDorbFC2-p,1.0,真想早點彈彈看,3,"00:15:41,899","00:15:43,858",22582,22629
fwulFI8BYtCDorbFC2-p,1.0,要寫成一首好歌喔,3,"00:15:44,318","00:15:45,693",22640,22673
ggulFI8BYtCDorbFC2-p,1.0,內心滿是憔悴 眼神顫抖不止,3,"00:16:07,091","00:16:11,010",23186,23280
hAulFI8BYtCDorbFC2-p,1.0,在不斷零的春季中,3,"00:16:17,559","00:16:23,731",23437,23585
hQulFI8BYtCDorbFC2-p,1.0,每年都只感受到冰冷,3,"00:16:23,732","00:16:29,112",23585,23714
iAulFI8BYtCDorbFC2-q,1.0,明知期待也是一場空,3,"00:16:39,790","00:16:47,255",23970,24149
igulFI8BYtCDorbFC2-q,1.0,此刻感覺好像能了解,3,"00:16:55,305","00:16:59,058",24342,24432
iwulFI8BYtCDorbFC2-q,1.0,幸福卻又讓人心亂神迷,3,"00:16:59,059","00:17:02,603",24432,24517
jAulFI8BYtCDorbFC2-q,1.0,照耀著無法哭泣的我,3,"00:17:02,604","00:17:06,441",24517,24609
jQulFI8BYtCDorbFC2-q,1.0,光芒溫柔地攜我同行,3,"00:17:06,442","00:17:13,614",24609,24781
kAulFI8BYtCDorbFC2-q,1.0,"臉頰回過神來, 也正閃閃發光",3,"00:17:21,790","00:17:25,293",24977,25061
kgulFI8BYtCDorbFC2-q,1.0,為什麼你的手是如此的溫暖?,3,"00:17:28,714","00:17:36,304",25143,25325
kwulFI8BYtCDorbFC2-q,1.0,吶 拜託你,3,"00:17:36,305","00:17:37,972",25325,25365
nwulFI8BYtCDorbFC2-q,1.0,你唱得簡直太棒了,3,"00:18:22,810","00:18:24,060",26440,26470
oAulFI8BYtCDorbFC2-q,1.0,"謝謝你, 燈",3,"00:18:25,104","00:18:27,396",26495,26550
oQulFI8BYtCDorbFC2-q,1.0,小睦也過來吧,3,"00:18:27,397","00:18:29,190",26550,26593
ogulFI8BYtCDorbFC2-q,1.0,"睦, 你在做什麼啊",3,"00:18:29,191","00:18:31,692",26593,26653
owulFI8BYtCDorbFC2-q,1.0,下次一定還要再辦演唱會,3,"00:18:32,611","00:18:35,488",26675,26744
pAulFI8BYtCDorbFC2-q,1.0,"燈, 你的表情很棒喔",3,"00:18:37,491","00:18:40,785",26792,26871
pQulFI8BYtCDorbFC2-q,1.0,上面說被小燈的歌威動了,3,"00:18:41,161","00:18:43,746",26880,26942
pgulFI8BYtCDorbFC2-q,1.0,演唱會的標籤也有不少人寫感想喔,3,"00:18:45,082","00:18:48,000",26974,27044
qAulFI8BYtCDorbFC2-q,1.0,我真的好感動,3,"00:18:52,172","00:18:54,549",27144,27201
qQulFI8BYtCDorbFC2-q,1.0,期待CRYCHIC今後的成長,3,"00:18:54,550","00:18:57,176",27201,27264
qwulFI8BYtCDorbFC2-q,1.0,主唱是在扮什麼啦,3,"00:19:02,349","00:19:04,058",27388,27429
rQulFI8BYtCDorbFC2-q,1.0,我要封鎖他,3,"00:19:06,979","00:19:08,062",27499,27525
